Season,Team,Basic (5yr),3yr,1yr,1B,2B,3B,HR,SO,BB,GB,FB,LD,IFFB,FIP
1930,Yankees,94.81134414672852,95.53543329238892,91.21222496032715,,,,,,,,,,,
1931,Athletics,101.4719009399414,103.44842672348022,100.89722871780396,,,,,,,,,,,
1931,Braves,95.65582871437073,95.50095200538635,98.50457906723022,,,,,,,,,,,
1931,Browns,105.050528049469,104.93309497833252,104.15785312652588,,,,,,,,,,,
1931,Cardinals,101.28676891326904,102.5208830833435,104.48260307312012,,,,,,,,,,,
1931,Cubs,99.72805976867676,101.1324405670166,96.23780250549316,,,,,,,,,,,
1931,Giants,97.09989428520203,96.58651351928711,94.64254975318909,,,,,,,,,,,
1931,Indians,104.51881885528564,106.71226978302002,107.08283185958862,,,,,,,,,,,
1931,Phillies,112.25665807723999,111.53424978256226,109.04481410980225,,,,,,,,,,,
1931,Pirates,99.05954599380493,98.96952509880066,100.29343366622925,,,,,,,,,,,
1931,Red Sox,98.07324409484863,95.3295886516571,94.05180811882019,,,,,,,,,,,
1931,Reds,96.20475172996521,94.1258430480957,96.56238555908203,,,,,,,,,,,
1931,Robins,98.09150099754333,98.57287406921387,100.96756219863892,,,,,,,,,,,
1931,Senators,97.72676825523376,97.97257781028748,98.16569685935974,,,,,,,,,,,
1931,Tigers,102.89580821990967,103.5821795463562,104.58675622940063,,,,,,,,,,,
1931,White Sox,97.25871086120605,95.85367441177368,95.00305652618408,,,,,,,,,,,
1931,Yankees,94.84215378761292,93.92071962356567,97.59725332260132,,,,,,,,,,,
1932,Athletics,100.32188892364502,102.07664966583252,112.4620795249939,,,,,,,,,,,
1932,Braves,93.72345209121704,94.73233819007874,92.01903939247131,,,,,,,,,,,
1932,Browns,106.06087446212769,106.76589012145996,101.87419652938843,,,,,,,,,,,
1932,Cardinals,103.68242263793945,102.21412181854248,100.19011497497559,,,,,,,,,,,
1932,Cubs,99.14634227752686,97.71381616592407,102.173912525177,,,,,,,,,,,
1932,Dodgers,98.3012318611145,98.69333505630493,96.79542779922485,,,,,,,,,,,
1932,Giants,96.578848361969,96.55179381370544,98.87307286262512,,,,,,,,,,,
1932,Indians,104.4912338256836,106.9872498512268,106.96960687637329,,,,,,,,,,,
1932,Phillies,111.90619468688965,114.61632251739502,113.84720802307129,,,,,,,,,,,
1932,Pirates,99.48439598083496,98.11127185821533,99.15921688079834,,,,,,,,,,,
1932,Red Sox,98.77038598060608,98.20091128349304,99.23695921897888,,,,,,,,,,,
1932,Reds,97.04830646514893,97.32905626296997,96.46821618080139,,,,,,,,,,,
1932,Senators,98.01822304725647,96.49870991706848,97.57709503173828,,,,,,,,,,,
1932,Tigers,101.99755430221558,103.8090467453003,101.5044093132019,,,,,,,,,,,
1932,White Sox,98.50150346755981,95.20793557167053,89.59176540374756,,,,,,,,,,,
1932,Yankees,93.88875961303711,94.08583045005798,93.30785274505615,,,,,,,,,,,
1933,Athletics,101.2364149093628,101.18765830993652,93.95061731338501,,,,,,,,,,,
1933,Braves,94.12232041358948,90.1391863822937,93.9336359500885,,,,,,,,,,,
1933,Browns,106.04817867279053,106.82241916656494,116.00704193115234,,,,,,,,,,,
1933,Cardinals,103.45271825790405,104.46703433990479,101.92157030105591,,,,,,,,,,,
1933,Cubs,97.33092784881592,97.75279760360718,95.26638388633728,,,,,,,,,,,
1933,Dodgers,97.70008325576782,97.20935821533203,98.61143827438354,,,,,,,,,,,
1933,Giants,96.28434777259827,96.59826159477234,95.73082327842712,,,,,,,,,,,
1933,Indians,102.35854387283325,102.62060165405273,102.62060165405273,,,,,,,,,,,
1933,Phillies,112.79706954956055,115.32111167907715,121.76350355148315,,,,,,,,,,,
1933,Pirates,100.88251829147339,99.89250302314758,94.92376446723938,,,,,,,,,,,
1933,Red Sox,101.21554136276245,102.23742723464966,101.63947343826294,,,,,,,,,,,
1933,Reds,98.00955653190613,99.67021942138672,99.52352643013,,,,,,,,,,,
1933,Senators,97.20619320869446,97.54217863082886,93.81116032600403,,,,,,,,,,,
1933,Tigers,100.08066892623901,100.65689086914062,105.52051067352295,,,,,,,,,,,
1933,White Sox,99.10145998001099,97.7834403514862,102.09975242614746,,,,,,,,,,,
1933,Yankees,93.89927983283997,92.47037768363953,91.26124978065491,,,,,,,,,,,
1934,Athletics,101.70643329620361,97.99973368644714,98.4088659286499,,,,,,,,,,,
1934,Braves,93.48728060722351,92.49290227890015,85.74381470680237,,,,,,,,,,,
1934,Browns,106.50666952133179,109.49172973632812,104.12492752075195,,,,,,,,,,,
1934,Cardinals,101.61925554275513,104.87767457962036,111.42237186431885,,,,,,,,,,,
1934,Cubs,98.40754270553589,95.75886130332947,95.87675333023071,,,,,,,,,,,
1934,Dodgers,98.40653538703918,96.58317565917969,96.52978181838989,,,,,,,,,,,
1934,Giants,96.87871932983398,95.19334435462952,94.84387636184692,,,,,,,,,,,
1934,Indians,102.2956132888794,98.99005889892578,99.80717301368713,,,,,,,,,,,
1934,Phillies,113.29295635223389,116.15381240844727,110.90881824493408,,,,,,,,,,,
1934,Pirates,100.22362470626831,101.85394287109375,105.32716512680054,,,,,,,,,,,
1934,Red Sox,103.04642915725708,104.66828346252441,105.67322969436646,,,,,,,,,,,
1934,Reds,98.10155630111694,98.63736629486084,102.99813747406006,,,,,,,,,,,
1934,Senators,96.90502882003784,96.29703164100647,101.42583847045898,,,,,,,,,,,
1934,Tigers,98.35630059242249,98.24698567390442,95.80391049385071,,,,,,,,,,,
1934,White Sox,99.90155696868896,104.1621446609497,102.73218154907227,,,,,,,,,,,
1934,Yankees,92.80117154121399,91.56767129898071,92.97931790351868,,,,,,,,,,,
1935,Athletics,98.6998438835144,101.45251750946045,102.25938558578491,,,,,,,,,,,
1935,Braves,92.71761178970337,92.67985224723816,98.84456992149353,,,,,,,,,,,
1935,Browns,106.68562650680542,106.67861700057983,109.01815891265869,,,,,,,,,,,
1935,Cardinals,101.78554058074951,102.29518413543701,101.46239995956421,,,,,,,,,,,
1935,Cubs,98.45255017280579,97.92667627334595,96.24664783477783,,,,,,,,,,,
1935,Dodgers,99.97109770774841,98.64025712013245,95.0129508972168,,,,,,,,,,,
1935,Giants,96.64291739463806,95.89300155639648,94.93327736854553,,,,,,,,,,,
1935,Indians,99.97749924659729,101.17518901824951,98.09160232543945,,,,,,,,,,,
1935,Phillies,112.89345026016235,112.96414136886597,116.32182598114014,,,,,,,,,,,
1935,Pirates,100.54939985275269,102.27221250534058,105.05354404449463,,,,,,,,,,,
1935,Red Sox,103.5800576210022,105.35998344421387,106.80899620056152,,,,,,,,,,,
1935,Reds,97.22998142242432,98.01557660102844,94.26814913749695,,,,,,,,,,,
1935,Senators,96.36391997337341,97.110116481781,94.12654638290405,,,,,,,,,,,
1935,Tigers,99.73475933074951,95.18665671348572,94.50374841690063,,,,,,,,,,,
1935,White Sox,102.11278200149536,102.95989513397217,108.2044005393982,,,,,,,,,,,
1935,Yankees,93.72563362121582,91.81677103042603,90.54960012435913,,,,,,,,,,,
1936,Athletics,100.540292263031,100.31756162643433,103.53639125823975,,,,,,,,,,,
1936,Bees,91.47741794586182,93.70505213737488,94.27940845489502,,,,,,,,,,,
1936,Browns,104.55179214477539,106.15246295928955,106.63341283798218,,,,,,,,,,,
1936,Cardinals,103.36588621139526,99.26495552062988,95.7152247428894,,,,,,,,,,,
1936,Cubs,99.71527457237244,100.00828504562378,101.96555852890015,,,,,,,,,,,
1936,Dodgers,99.68788623809814,101.7261266708374,105.30134439468384,,,,,,,,,,,
1936,Giants,97.73414134979248,96.83681726455688,97.93808460235596,,,,,,,,,,,
1936,Indians,99.56666231155396,100.03165006637573,104.93500232696533,,,,,,,,,,,
1936,Phillies,112.89345026016235,113.23421001434326,111.64137125015259,,,,,,,,,,,
1936,Pirates,101.22556686401367,100.831139087677,97.24681973457336,,,,,,,,,,,
1936,Red Sox,103.41969728469849,104.1226863861084,103.81126403808594,,,,,,,,,,,
1936,Reds,96.88793420791626,94.48450803756714,97.30188250541687,,,,,,,,,,,
1936,Senators,96.73271775245667,94.98388171195984,96.33407592773438,,,,,,,,,,,
1936,Tigers,98.81396889686584,99.42741394042969,95.40337920188904,,,,,,,,,,,
1936,White Sox,101.26020908355713,102.34404802322388,99.3279755115509,,,,,,,,,,,
1936,Yankees,95.72871923446655,93.68706345558167,91.90539121627808,,,,,,,,,,,
1937,Athletics,101.12580060958862,100.78285932540894,95.1784610748291,,,,,,,,,,,
1937,Bees,92.6460325717926,89.50390815734863,87.41403222084045,,,,,,,,,,,
1937,Browns,104.69003915786743,104.1032075881958,102.99497842788696,,,,,,,,,,,
1937,Cardinals,102.07744836807251,102.17461585998535,101.09845399856567,,,,,,,,,,,
1937,Cubs,100.52574872970581,102.25061178207397,102.00456380844116,,,,,,,,,,,
1937,Dodgers,101.31908655166626,102.5552749633789,105.87927103042603,,,,,,,,,,,
1937,Giants,98.54055047035217,99.30879473686218,97.78233170509338,,,,,,,,,,,
1937,Indians,98.85590672492981,99.82702136039734,96.41492366790771,,,,,,,,,,,
1937,Phillies,112.89345026016235,113.23421001434326,112.0090126991272,,,,,,,,,,,
1937,Pirates,100.3915548324585,98.88381958007812,101.00992918014526,,,,,,,,,,,
1937,Red Sox,103.83974313735962,102.40601301193237,102.3605465888977,,,,,,,,,,,
1937,Reds,96.44656181335449,95.31024694442749,91.95041060447693,,,,,,,,,,,
1937,Senators,94.85818147659302,95.62981724739075,94.56251263618469,,,,,,,,,,,
1937,Tigers,101.17030143737793,101.05583667755127,109.21555757522583,,,,,,,,,,,
1937,White Sox,101.57721042633057,99.02859330177307,100.8169412612915,,,,,,,,,,,
1937,Yankees,94.5935308933258,97.34702110290527,98.71463775634766,,,,,,,,,,,
1938,Athletics,100.58352947235107,100.12736320495605,103.63811254501343,,,,,,,,,,,
1938,Bees,92.91176199913025,88.33873271942139,86.32745742797852,,,,,,,,,,,
1938,Browns,104.51499223709106,103.54365110397339,102.55186557769775,,,,,,,,,,,
1938,Cardinals,102.22798585891724,105.26628494262695,111.82847023010254,,,,,,,,,,,
1938,Cubs,101.07007026672363,101.702880859375,102.734375,,,,,,,,,,,
1938,Dodgers,103.3769965171814,102.62247323989868,96.98810577392578,,,,,,,,,,,
1938,Giants,99.52155351638794,99.79033470153809,102.32703685760498,,,,,,,,,,,
1938,Indians,98.96864295005798,96.6299295425415,97.7681040763855,,,,,,,,,,,
1938,Phillies,99.99614953994751,100.45626163482666,104.52408790588379,,,,,,,,,,,
1938,Pirates,99.0121841430664,100.23359060287476,98.94996285438538,,,,,,,,,,,
1938,Red Sox,103.08921337127686,103.81803512573242,101.12230777740479,,,,,,,,,,,
1938,Reds,96.99528813362122,96.341073513031,96.80408835411072,,,,,,,,,,,
1938,Senators,94.85301971435547,93.66926550865173,95.92798352241516,,,,,,,,,,,
1938,Tigers,103.82652282714844,106.0125470161438,99.41815733909607,,,,,,,,,,,
1938,White Sox,100.46474933624268,100.78909397125244,96.9870388507843,,,,,,,,,,,
1938,Yankees,95.57592272758484,95.88228464126587,102.41581201553345,,,,,,,,,,,
1939,Athletics,100.45257806777954,101.51578187942505,101.6552209854126,,,,,,,,,,,
1939,Bees,92.94009804725647,92.86908507347107,91.36691689491272,,,,,,,,,,,
1939,Browns,103.62911224365234,105.12847900390625,105.06049394607544,,,,,,,,,,,
1939,Cardinals,104.57733869552612,105.75560331344604,103.62513065338135,,,,,,,,,,,
1939,Cubs,99.65252876281738,100.61722993850708,100.37918090820312,,,,,,,,,,,
1939,Dodgers,102.59007215499878,102.52554416656494,105.6683897972107,,,,,,,,,,,
1939,Giants,100.63823461532593,100.56757926940918,99.34620261192322,,,,,,,,,,,
1939,Indians,97.48164415359497,96.73947095870972,95.66650390625,,,,,,,,,,,
1939,Phillies,99.99614953994751,100.45626163482666,98.2894241809845,,,,,,,,,,,
1939,Pirates,99.89795684814453,98.90269041061401,100.75787305831909,,,,,,,,,,,
1939,Red Sox,103.00431251525879,103.60003709793091,107.93272256851196,,,,,,,,,,,
1939,Reds,96.8832015991211,98.18173050880432,100.49214363098145,,,,,,,,,,,
1939,Senators,95.26489973068237,93.47060322761536,90.23058414459229,,,,,,,,,,,
1939,Tigers,106.13080263137817,106.12391233444214,109.94549989700317,,,,,,,,,,,
1939,White Sox,99.1953432559967,100.98142623901367,104.7358512878418,,,,,,,,,,,
1939,Yankees,96.33526802062988,95.11677622795105,86.91548109054565,,,,,,,,,,,
1940,Athletics,101.33196115493774,101.29075050354004,99.05933737754822,,,,,,,,,,,
1940,Bees,94.42723393440247,95.62046527862549,100.64319372177124,,,,,,,,,,,
1940,Browns,103.74531745910645,104.922354221344,107.97849893569946,,,,,,,,,,,
1940,Cardinals,105.33301830291748,104.36859130859375,102.25335359573364,,,,,,,,,,,
1940,Cubs,98.85635375976562,97.77436852455139,98.75117540359497,,,,,,,,,,,
1940,Dodgers,101.35390758514404,104.12291288375854,105.9773325920105,,,,,,,,,,,
1940,Giants,101.45117044448853,101.16192102432251,100.1325249671936,,,,,,,,,,,
1940,Indians,91.78909659385681,90.31357765197754,90.31357765197754,,,,,,,,,,,
1940,Phillies,99.99614953994751,99.16709065437317,98.97763729095459,,,,,,,,,,,
1940,Pirates,100.01287460327148,99.88576173782349,97.69004583358765,,,,,,,,,,,
1940,Red Sox,102.92812585830688,104.3630838394165,101.93778276443481,,,,,,,,,,,
1940,Reds,98.47792983055115,98.12855124473572,97.02802896499634,,,,,,,,,,,
1940,Senators,96.13880515098572,94.29282546043396,93.9306378364563,,,,,,,,,,,
1940,Tigers,106.26816749572754,108.77652168273926,109.83206033706665,,,,,,,,,,,
1940,White Sox,98.83208274841309,99.29432272911072,101.50717496871948,,,,,,,,,,,
1940,Yankees,95.74379324913025,92.69270896911621,96.39415144920349,,,,,,,,,,,
1941,Athletics,101.1664628982544,100.53335428237915,103.30243110656738,,,,,,,,,,,
1941,Braves,97.50911593437195,97.1790611743927,94.6209192276001,,,,,,,,,,,
1941,Browns,103.58308553695679,104.47458028793335,101.78407430648804,,,,,,,,,,,
1941,Cardinals,103.26594114303589,104.66941595077515,107.72963762283325,,,,,,,,,,,
1941,Cubs,98.2248842716217,96.84213995933533,94.18604373931885,,,,,,,,,,,
1941,Dodgers,102.29532718658447,101.90343856811523,101.03590488433838,,,,,,,,,,,
1941,Giants,100.80949068069458,102.23860740661621,104.15802001953125,,,,,,,,,,,
1941,Indians,97.48164415359497,97.32824563980103,99.20373558998108,,,,,,,,,,,
1941,Phillies,98.24243783950806,99.09136295318604,100.61500072479248,,,,,,,,,,,
1941,Pirates,100.84491968154907,100.12335777282715,102.07101106643677,,,,,,,,,,,
1941,Red Sox,103.46560478210449,102.45873928070068,103.31000089645386,,,,,,,,,,,
1941,Reds,98.63317012786865,97.9396402835846,96.50207161903381,,,,,,,,,,,
1941,Senators,97.26119041442871,97.52785563468933,98.97693991661072,,,,,,,,,,,
1941,Tigers,107.54766464233398,108.95140171051025,106.20245933532715,,,,,,,,,,,
1941,White Sox,99.49437379837036,97.17211127281189,91.58790111541748,,,,,,,,,,,
1941,Yankees,94.19994950294495,95.8067774772644,95.45304775238037,,,,,,,,,,,
1942,Athletics,100.82724094390869,102.34396457672119,99.71109628677368,,,,,,,,,,,
1942,Braves,98.20743203163147,98.05952310562134,95.89259028434753,,,,,,,,,,,
1942,Browns,102.81023979187012,102.14401483535767,103.82856130599976,,,,,,,,,,,
1942,Cardinals,101.86457633972168,104.26971912384033,104.48812246322632,,,,,,,,,,,
1942,Cubs,98.27480912208557,96.87924385070801,97.8058397769928,,,,,,,,,,,
1942,Dodgers,101.88674926757812,100.49575567245483,98.87546896934509,,,,,,,,,,,
1942,Giants,102.11117267608643,101.77223682403564,102.51928567886353,,,,,,,,,,,
1942,Indians,93.77726316452026,90.55953025817871,91.3866400718689,,,,,,,,,,,
1942,Phillies,98.64782094955444,97.69113659858704,97.3430335521698,,,,,,,,,,,
1942,Pirates,101.53453350067139,102.63389348983765,102.04013586044312,,,,,,,,,,,
1942,Red Sox,101.83913707733154,102.99144983291626,102.04921960830688,,,,,,,,,,,
1942,Reds,97.00361490249634,98.13425540924072,100.65666437149048,,,,,,,,,,,
1942,Senators,97.54405617713928,100.67172050476074,99.80945587158203,,,,,,,,,,,
1942,Tigers,106.34392499923706,106.96488618850708,110.6277346611023,,,,,,,,,,,
1942,White Sox,98.5707700252533,96.49829864501953,98.26456904411316,,,,,,,,,,,
1942,Yankees,97.61395454406738,95.24509906768799,95.62178254127502,,,,,,,,,,,
1943,Athletics,100.47527551651001,101.22127532958984,104.38072681427002,,,,,,,,,,,
1943,Blue Jays,98.96860122680664,97.58220314979553,95.08750438690186,,,,,,,,,,,
1943,Braves,100.57142972946167,98.32326769828796,105.44114112854004,,,,,,,,,,,
1943,Browns,103.35673093795776,101.81756019592285,100.74540376663208,,,,,,,,,,,
1943,Cardinals,100.97535848617554,100.131094455719,100.3997802734375,,,,,,,,,,,
1943,Cubs,97.58875966072083,99.25881028175354,98.94059300422668,,,,,,,,,,,
1943,Dodgers,100.19433498382568,101.31677389144897,101.52382850646973,,,,,,,,,,,
1943,Giants,102.01996564865112,102.47448682785034,98.59127402305603,,,,,,,,,,,
1943,Indians,95.37603259086609,94.05381679534912,89.66270089149475,,,,,,,,,,,
1943,Pirates,102.87433862686157,103.56292724609375,103.838050365448,,,,,,,,,,,
1943,Red Sox,100.79965591430664,101.47284269332886,103.66692543029785,,,,,,,,,,,
1943,Reds,96.50627374649048,96.60130143165588,97.44071960449219,,,,,,,,,,,
1943,Senators,97.33680486679077,97.92200922966003,103.6665678024292,,,,,,,,,,,
1943,Tigers,105.22440671920776,106.03896379470825,104.44494485855103,,,,,,,,,,,
1943,White Sox,97.57640361785889,99.7443437576294,100.42054653167725,,,,,,,,,,,
1943,Yankees,99.50364828109741,98.54338765144348,94.54346299171448,,,,,,,,,,,
1944,Athletics,100.79026222229004,99.68560338020325,99.73915219306946,,,,,,,,,,,
1944,Blue Jays,98.33014607429504,98.65719079971313,100.43390989303589,,,,,,,,,,,
1944,Braves,100.55921077728271,104.38964366912842,95.03121376037598,,,,,,,,,,,
1944,Browns,103.05476188659668,104.46780920028687,100.6229043006897,,,,,,,,,,,
1944,Cardinals,100.32894611358643,97.84935712814331,96.11536860466003,,,,,,,,,,,
1944,Cubs,97.48939871788025,98.29237461090088,100.88304281234741,,,,,,,,,,,
1944,Dodgers,100.1827597618103,100.40470361709595,103.42081785202026,,,,,,,,,,,
1944,Giants,101.94439888000488,101.58154964447021,106.32842779159546,,,,,,,,,,,
1944,Indians,94.24396753311157,96.12123966217041,101.17074251174927,,,,,,,,,,,
1944,Pirates,103.33067178726196,103.92028093338013,104.5615553855896,,,,,,,,,,,
1944,Red Sox,102.35484838485718,99.51409697532654,99.07975196838379,,,,,,,,,,,
1944,Reds,97.52568006515503,94.6435809135437,92.12721586227417,,,,,,,,,,,
1944,Senators,96.35919332504272,95.1283872127533,90.52670001983643,,,,,,,,,,,
1944,Tigers,105.25015592575073,104.15877103805542,103.41640710830688,,,,,,,,,,,
1944,White Sox,98.48121404647827,99.13698434829712,100.51052570343018,,,,,,,,,,,
1944,Yankees,100.18436908721924,102.49885320663452,105.85930347442627,,,,,,,,,,,
1945,Athletics,100.80009698867798,100.18929243087769,94.87326145172119,,,,,,,,,,,
1945,Braves,100.2548336982727,100.79450607299805,113.47579956054688,,,,,,,,,,,
1945,Browns,103.15524339675903,104.04089689254761,113.43145370483398,,,,,,,,,,,
1945,Cardinals,100.35386085510254,99.17736649513245,97.52749800682068,,,,,,,,,,,
1945,Cubs,98.03606867790222,96.4707612991333,94.93968486785889,,,,,,,,,,,
1945,Dodgers,100.96057653427124,100.21889209747314,96.60048484802246,,,,,,,,,,,
1945,Giants,101.82607173919678,103.22210788726807,99.69529509544373,,,,,,,,,,,
1945,Indians,94.86307501792908,95.75890302658081,97.85094261169434,,,,,,,,,,,
1945,Phillies,98.70216846466064,99.30757284164429,100.55999755859375,,,,,,,,,,,
1945,Pirates,103.55912446975708,104.13931608200073,103.19881439208984,,,,,,,,,,,
1945,Red Sox,103.45287322998047,102.47137546539307,96.34408354759216,,,,,,,,,,,
1945,Reds,95.85360884666443,96.16367816925049,94.44444179534912,,,,,,,,,,,
1945,Senators,95.79542875289917,92.09040999412537,91.88604950904846,,,,,,,,,,,
1945,Tigers,104.07966375350952,104.81606721878052,104.64404821395874,,,,,,,,,,,
1945,White Sox,98.24085235595703,97.64084219932556,96.63633704185486,,,,,,,,,,,
1945,Yankees,99.96296763420105,103.83685827255249,107.403564453125,,,,,,,,,,,
1946,Athletics,100.29411315917969,100.06184577941895,106.03113174438477,,,,,,,,,,,
1946,Braves,99.34332370758057,100.76252222061157,94.15079951286316,,,,,,,,,,,
1946,Browns,104.60574626922607,105.43358325958252,100.0042200088501,,,,,,,,,,,
1946,Cardinals,100.25774240493774,101.89827680587769,104.2568564414978,,,,,,,,,,,
1946,Cubs,97.05478549003601,96.37634754180908,93.35060119628906,,,,,,,,,,,
1946,Dodgers,101.29427909851074,100.12049674987793,101.03529691696167,,,,,,,,,,,
1946,Giants,102.07748413085938,101.6719102859497,103.83237600326538,,,,,,,,,,,
1946,Indians,95.81337571144104,93.49834322929382,88.56270909309387,,,,,,,,,,,
1946,Phillies,98.64989519119263,99.16509985923767,97.08953499794006,,,,,,,,,,,
1946,Pirates,103.5904049873352,103.73913049697876,104.63471412658691,,,,,,,,,,,
1946,Red Sox,102.60279178619385,105.61162233352661,112.7450942993164,,,,,,,,,,,
1946,Reds,97.25742936134338,95.8071231842041,102.70347595214844,,,,,,,,,,,
1946,Senators,96.11287713050842,94.38289403915405,93.895024061203,,,,,,,,,,,
1946,Tigers,102.37412452697754,104.92830276489258,106.27880096435547,,,,,,,,,,,
1946,White Sox,97.6840078830719,96.49298787117004,95.95813751220703,,,,,,,,,,,
1946,Yankees,100.491464138031,99.8512864112854,98.3877420425415,,,,,,,,,,,
1947,Athletics,100.02608299255371,102.12681293487549,99.51087832450867,,,,,,,,,,,
1947,Braves,99.61081147193909,96.12687826156616,95.13450264930725,,,,,,,,,,,
1947,Browns,105.17237186431885,104.40229177474976,104.58879470825195,,,,,,,,,,,
1947,Cardinals,102.27513313293457,102.5792121887207,104.23892736434937,,,,,,,,,,,
1947,Cubs,96.14401459693909,95.90163826942444,100.82037448883057,,,,,,,,,,,
1947,Dodgers,100.67523717880249,102.6139497756958,103.22723388671875,,,,,,,,,,,
1947,Giants,101.21115446090698,101.88509225845337,101.8885612487793,,,,,,,,,,,
1947,Indians,94.58724856376648,92.88995862007141,94.69931125640869,,,,,,,,,,,
1947,Phillies,98.57200980186462,97.23086953163147,99.74218606948853,,,,,,,,,,,
1947,Pirates,103.14483642578125,104.0722131729126,103.46159934997559,,,,,,,,,,,
1947,Red Sox,103.79892587661743,106.19324445724487,108.0262541770935,,,,,,,,,,,
1947,Reds,98.08818697929382,99.28847551345825,92.05061793327332,,,,,,,,,,,
1947,Senators,96.86394929885864,98.72910976409912,97.72869944572449,,,,,,,,,,,
1947,Tigers,102.83476114273071,101.74487829208374,103.78921031951904,,,,,,,,,,,
1947,White Sox,97.38640785217285,96.73377871513367,96.9855785369873,,,,,,,,,,,
1947,Yankees,99.210524559021,97.03032970428467,94.76874470710754,,,,,,,,,,,
1948,Athletics,99.20212626457214,99.87399578094482,101.3298749923706,,,,,,,,,,,
1948,Braves,94.57000494003296,96.96223735809326,99.09293055534363,,,,,,,,,,,
1948,Browns,104.87884283065796,105.65855503082275,108.47355127334595,,,,,,,,,,,
1948,Cardinals,103.10094356536865,103.70819568634033,99.55752491950989,,,,,,,,,,,
1948,Cubs,98.14796447753906,96.67013883590698,93.62432360649109,,,,,,,,,,,
1948,Dodgers,102.55520343780518,102.17952728271484,103.43601703643799,,,,,,,,,,,
1948,Giants,100.6523609161377,101.18408203125,100.38880109786987,,,,,,,,,,,
1948,Indians,94.28272843360901,94.68204975128174,94.88975405693054,,,,,,,,,,,
1948,Phillies,97.4793553352356,98.0881929397583,95.07042169570923,,,,,,,,,,,
1948,Pirates,103.60695123672485,103.24913263320923,104.19023036956787,,,,,,,,,,,
1948,Red Sox,107.12141990661621,104.07589673995972,99.81223940849304,,,,,,,,,,,
1948,Reds,99.97912049293518,97.63684868812561,104.9223780632019,,,,,,,,,,,
1948,Senators,98.2722282409668,98.86618256568909,104.64963912963867,,,,,,,,,,,
1948,Tigers,100.83868503570557,101.76266431808472,96.31578922271729,,,,,,,,,,,
1948,White Sox,97.37623333930969,97.66802787780762,97.31075167655945,,,,,,,,,,,
1948,Yankees,97.62493968009949,97.07608819007874,98.0369508266449,,,,,,,,,,,
1949,Athletics,99.55031275749207,97.3015546798706,98.74722957611084,,,,,,,,,,,
1949,Braves,95.16720771789551,93.5746431350708,96.78576588630676,,,,,,,,,,,
1949,Browns,106.31873607635498,107.38000869750977,104.02027368545532,,,,,,,,,,,
1949,Cardinals,102.41652727127075,102.94942855834961,107.64065980911255,,,,,,,,,,,
1949,Cubs,99.05511140823364,98.4468936920166,95.92016935348511,,,,,,,,,,,
1949,Dodgers,101.73759460449219,103.24050188064575,100.11448860168457,,,,,,,,,,,
1949,Giants,100.06468296051025,99.4564414024353,101.40595436096191,,,,,,,,,,,
1949,Indians,94.72308158874512,94.80505585670471,94.33441162109375,,,,,,,,,,,
1949,Phillies,97.32548594474792,96.45801782608032,99.60659146308899,,,,,,,,,,,
1949,Pirates,104.57664728164673,104.00900840759277,102.16469764709473,,,,,,,,,,,
1949,Red Sox,106.36297464370728,106.72757625579834,105.57541847229004,,,,,,,,,,,
1949,Reds,99.57008361816406,102.20506191253662,97.1286416053772,,,,,,,,,,,
1949,Senators,98.73257279396057,99.45580959320068,94.7074294090271,,,,,,,,,,,
1949,Tigers,100.91313123703003,98.64963293075562,105.81269264221191,,,,,,,,,,,
1949,White Sox,97.2388505935669,97.43195176124573,98.44167232513428,,,,,,,,,,,
1949,Yankees,96.00222706794739,97.87170886993408,98.26801419258118,,,,,,,,,,,
1950,Athletics,101.49917602539062,98.88500571250916,92.59724617004395,,,,,,,,,,,
1950,Braves,95.17374038696289,93.17156672477722,86.4743709564209,,,,,,,,,,,
1950,Browns,105.380117893219,107.30831623077393,109.83881950378418,,,,,,,,,,,
1950,Cardinals,101.20108127593994,103.2606840133667,101.9519567489624,,,,,,,,,,,
1950,Cubs,99.38505291938782,100.17013549804688,106.02976083755493,,,,,,,,,,,
1950,Dodgers,101.15247964859009,101.10441446304321,106.27518892288208,,,,,,,,,,,
1950,Giants,100.05825757980347,99.34276938438416,96.54074311256409,,,,,,,,,,,
1950,Indians,93.81681680679321,93.6705231666565,95.14009356498718,,,,,,,,,,,
1950,Phillies,97.12617993354797,96.83607220649719,94.81539726257324,,,,,,,,,,,
1950,Pirates,104.65095043182373,105.97790479660034,105.72987794876099,,,,,,,,,,,
1950,Red Sox,106.32444620132446,109.57127809524536,114.68870639801025,,,,,,,,,,,
1950,Reds,101.28268003463745,100.66450834274292,105.06807565689087,,,,,,,,,,,
1950,Senators,98.91552925109863,97.05665707588196,99.72720146179199,,,,,,,,,,,
1950,Tigers,100.5616545677185,101.77617073059082,94.75592374801636,,,,,,,,,,,
1950,White Sox,97.28731513023376,96.70524597167969,96.56379818916321,,,,,,,,,,,
1950,Yankees,96.14872336387634,94.97805833816528,97.40634560585022,,,,,,,,,,,
1951,Athletics,102.04886198043823,102.75673866271973,106.67097568511963,,,,,,,,,,,
1951,Braves,95.17374038696289,92.5814688205719,97.53075838088989,,,,,,,,,,,
1951,Browns,105.34038543701172,105.84225654602051,108.3527684211731,,,,,,,,,,,
1951,Cardinals,101.38158798217773,99.92567896842957,100.37577152252197,,,,,,,,,,,
1951,Cubs,101.45093202590942,102.52372026443481,98.78103733062744,,,,,,,,,,,
